id;type;title;description;town;zone;price;surface;rooms;bathrooms;floor;longitude;latitude;url;exact_position;recently_date;is_promo;image_url;owner_name;old_price
101358600.290100;Piso ;Piso en Carrer de Sant Jordi;Tercer piso (no ascensor) en un edificio de pocos vecinos, situado muy cerca del puerto. Tiene tres dormitorios, dos baños, cocina...;Manacor;Porto Cristo;120.000 €;;3 habs.;2 baños;3ª planta;3.3331182;39.5401969;/comprar/piso-porto_cristo-101358600_290100/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/2901/101358600.290100/2901_002195_foto_1_101358600_20191218100508.jpg;NOU PORTAL;
18338531426.290100;Chalet unifamiliar ;Chalet unifamiliar en Carrer del Gambi;Chalet unifamiliar situado en la prestigiosa zona de sa torre. Tiene una superficie edificada de unos 230 m² en un solar de 566 m²...;Manacor;Porto Cristo;700.000 €;230 m²;;3 baños;Bajo;3.3335584;39.5374403;/comprar/chalet_unifamiliar-porto_cristo-18338531426_290100/;False;Hace 3 semanas;;https://fotos.imghs.net/mm/2901/18338531426.290100/2901_18338531426_1_20211005210808884.jpg;NOU PORTAL;
6753392465.290100;Piso ;Piso en Carrer de Conrador;Bonito piso de reciente construcción, ubicado en la plaza sol i lluna en un edificio de pocos vecinos. Tiene dos dormitorios con a...;Manacor;Port de Manacor;148.000 €;;2 habs.;1 baño;2ª planta;3.3380883;39.5458989;/comprar/piso-port_de_manacor-6753392465_290100/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/2901/6753392465.290100/2901_6753392465_1_20200819102449490.jpg;NOU PORTAL;
15916514986.290100;Casa ;Casa en calle Des Pla;Casa planta baja (no techo libre) situada muy cerca de na camel.la. Tiene tres dormitorios dobles, salón-comedor, cocina, un baño ...;Manacor;;130.000 €;130 m²;3 habs.;1 baño;Bajo;3.2156742;39.5721658;/comprar/casa-manacor_centro_urbano-15916514986_290100/;False;Hace 1 mes;;https://fotos.imghs.net/mm/2901/15916514986.290100/2901_15916514986_1_20210704132010728.jpg;NOU PORTAL;
14213647235.290100;Casa unifamiliar ;Casa unifamiliar en Carrer de Virots;Chalet unifamiliar compuesto de dos viviendas y un solar. Cada vivienda dispone de cuatro dormitorios dobles, un baño, cocina, sal...;Manacor;Porto Cristo;895.000 €;330 m²;;3 baños;Bajo;3.3399898;39.542303;/comprar/casa_unifamiliar-porto_cristo-14213647235_290100/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/2901/14213647235.290100/2901_14213647235_1_20210525155510302.jpg;NOU PORTAL;
15006344817.501576;Casa rústica ;Casa rústica en Manacor;Encantadora finca rústica ubicada en un valle idílico a 5 kms de manacor cerca de la reserva rotana golf. En una parcela llana de ...;Manacor;;450.000 €;;3 habs.;2 baños;Bajo;3.202071609;39.575470081;/comprar/casa_rustica-manacor_centro_urbano-15006344817_501576/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/501576/15006344817.501576/501576_15006344817_1_20210606134053673.jpg;Casas y Fincas Oliver;
9225150526.106700;Casa pareada ;Casa pareada en Manacor;Casa para reformar en porto cristo.compuesta de 2 viviendas separadas con 2 entradas independientes de 105 m² cada una (según cata...;Manacor;;340.000 €;210 m²;;2 baños;7 habs.;3.2093512;39.5687086;/comprar/casa_pareada-manacor_centro_urbano-9225150526_106700/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1067/964/1067_IFC76025-0517721964_1_2020111310025731250.jpg;FORCADELL PALMA;
90857392454.101800;Casa rústica ;Casa rústica en Porto Cristo;"Finca rústica de 6,5 quarteradas situado a 4,5 km de manacor.
46.404 m² de terreno. 
300 m² construidos. 
Casa de piedra vista. Te...";Manacor;Porto Cristo;650.000 €;300 m²;3 habs.;1 baño;Bajo;3.316709;39.5513278;/comprar/casa_rustica-porto_cristo-90857392454_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/292/1018_14028292_0_2019010911012261017.jpg;INMOBILIARIA SAPORTA;
96751446509.101800;Casa ;Casa en Son Macià;Superficie total 196 m², casa superficie solar 10 m², habitaciones dobles: 3, 2 baños, 1 aseo, estado conservación: buen estado.;Manacor;Son Macià;397.000 €;;3 habs.;3 baños;Bajo;3.207881;39.57109;/comprar/casa-son_macia-96751446509_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/400/1018_18250400_1_2019082917084702529.jpg;INMOBILIARIA SAPORTA;
5081691159.109700;Piso ;Piso en Avinguda de Joan Servera Camps, 3;piso de 145 m² situado en la localidad de manacor. Consta de 3 dormitorios y 2 baños.refaltamira: 2001##00334851 actualizado: 2021...;Manacor;;267.000 €;;3 habs.;2 baños;145 m²;3.3306492;39.537078;/comprar/piso-manacor_centro_urbano-5081691159_109700/;True;Hace más de 1 mes;5017718841.109700;https://fotos.imghs.net/mm/9987/507/9987_90507_1_2020062509111331250.jpg;ALTAMIRA;
18340960634.523777;Piso ;Piso en Carrer de Sant Ramon, 21;Se vende piso sin vecinos en manacor. Vivienda de 81 m² distribuida entre 2 dormitorios dobles, salón comedor, cocina y 1 baño com...;Manacor;;86.000 €;;2 habs.;1 baño;1ª planta;3.2077131996868284;39.570290354059;/comprar/piso-manacor_centro_urbano-18340960634_523777/;True;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18340960634.523777/523777_18340960634_1_20211018173436762.jpg;habitatge 9;
17518043697.100500;Casa ;Casa en Carrer Gascunya;Pinars de murada es un complejo residencial de nueva construcción que consta de 8 pisos con jardín o terraza en la azotea, en una ...;Manacor;;345.000 €;;2 habs.;2 baños;Bajo;3.264819102;39.448718858;/comprar/casa-manacor_centro_urbano-17518043697_100500/;False;Hace 1 mes;;https://fotos.imghs.net/mm/1005/728/1005_131518636728_1_2021100901104259942.jpg;PRZYMUSINSKI REAL ESTATE BALEARES;
17561851146.512258;Chalet rústico ;Chalet rústico en Via de Europa;Se vende un edificio de viviendas para reformar con 276m² construidos en 2 plantas sobre un solar de 1000m² en cala murada. La cas...;Manacor;Cala Murada;420.000 €;;;4 baños;Bajo;3.2670009;39.4547974;/comprar/chalet_rustico-cala_murada-17561851146_512258/;False;Hace 1 mes;;https://fotos.imghs.net/mm/512258/17561851146.512258/512258_17561851146_15_20210910144208150.jpg;INMOBILIARIA MIGJORN MALLORCA;
18359237153.100500;Ático ;Ático en Manacor;Ático en manacor zona barrio de sa torre, 130 m. De superficie, 8 m² de cocina, 40 m² de comedor, 50 m² de terraza, 3 habitaciones...;Manacor;;235.000 €;130 m²;3 habs.;2 baños;3ª planta;3.2025776;39.5639154;/comprar/atico-manacor_centro_urbano-18359237153_100500/;False;Hace 1 semana;;https://fotos.imghs.net/mm/1005/044/1005_132622177044_1_2021102601100456380.jpg;ILUHOMES;
18367673956.100500;Ático ;Ático en Manacor;"Exclusivo ático dúplex en un edificio de nueva construcción, con las mejores y espectaculares vistas al mar.
 Ubicado a solo unos ...";Manacor;;1.500.000 €;;2 habs.;3 baños;2ª planta;3.339586;39.5398215;/comprar/atico-manacor_centro_urbano-18367673956_100500/;False;Hace 1 mes;;https://fotos.imghs.net/mm/1005/592/1005_131671324592_1_2021103001104127721.jpg;MCM PROPERTIES;
15899630998.108900;Casa ;Casa en Manacor;Esta elegante villa de lujo se encuentra a poca distancia del centro de cala murada. La posición elevada ofrece una excelente vist...;Manacor;;3.600.000 €;420 m²;;;6 baños;3.2760787;39.4461325;/comprar/casa-manacor_centro_urbano-15899630998_108900/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1089/215/1089_XA678-0215_1_2021071415173831250.jpg;Domicil Mallorca;
8391870142.105600;Apartam;Apartamento en Calas de Mallorca;Se vende este moderno estudio situado en un segundo piso dentro de un cuidado bloque residencial muy tranquilo cerca de la playa d...;Manacor;Calas de Mallorca;56.000 €;34 m²;1 hab.;1 baño;;3.272195573;39.465589483;/comprar/apartamento-calas_de_mallorca-8391870142_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/139/1056_BM120-7139_2_2020101409351231250.jpg;HUETHER & PARTNER S.L.U;
18427453768.523777;Piso ;Piso en Manacor;"Piso de 95 metros en manacor.

La vivienda de 3 dormitorios con ventilación, baño, cocina con balcón, sala de estar con balcón.

L...";Manacor;;105.000 €;;3 habs.;1 baño;2ª planta;3.2101126;39.5737259;/comprar/piso-manacor_centro_urbano-18427453768_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18427453768.523777/523777_18427453768_1_20211014114201878.jpg;habitatge 9;
945856909513652.109700;Apartam;Apartamento en Porto Cristo;"Piso en portocristo, con salón-comedor bastante luminoso con dos habitaciones, cocina con alacena y coladuría.
El piso se encuentr...";Manacor;Port de Manacor;135.000 €;;2 habs.;1 baño;1ª planta;3.3344438;39.5436162;/comprar/apartamento-port_de_manacor-945856909513652_109700/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1097/652/1097_0_foto_20180625184043626_945856909513652.jpg;C.H. GESTIO CB;
12589177823.105600;Apartam;Apartamento en Porto Cristo;"Este apartamento de 2 dormitorios es una planta baja ,está situado en el corazón de porto cristo y está completamente reformado!!
...";Manacor;Porto Cristo;128.000 €;;2 habs.;2 baños;76 m²;3.329087273;39.537436865;/comprar/apartamento-porto_cristo-12589177823_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/155/1056_BM120-14155_1_2021031906464731250.jpg;HUETHER & PARTNER S.L.U;
8429864670.105600;Casa ;Casa en Manacor;Se vende esta espaciosa casa señorial a dos alturas ,detrás del ayuntamiento de manacor, en la plaza de los juzgados, una zona muy...;Manacor;;243.000 €;;3 habs.;1 baño;158 m²;3.2142942;39.5783002;/comprar/casa-manacor_centro_urbano-8429864670_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/459/1056_BM120-6459_1_2020101409351231250.jpg;HUETHER & PARTNER S.L.U;
18395722901.523777;Piso ;Piso en Manacor;"Piso de 70 metros cuadrad0s más terraza en porto cristo.

La vivienda de 2 dormitorios, con baño, amplia sala de estar comedor con...";Manacor;;145.000 €;;2 habs.;1 baño;3ª planta;3.3321839;39.5461303;/comprar/piso-manacor_centro_urbano-18395722901_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18395722901.523777/523777_18395722901_2_20211013193241317.jpg;habitatge 9;
18361180801.523777;Piso ;Piso en Manacor;Se vende piso con mucha terraza en manacor. Vivienda de 65 m² con 30 m² de terraza, cuenta con 2 dormitorios con armarios empotrad...;Manacor;;135.000 €;;2 habs.;2 baños;2ª planta;3.212924;39.5680669;/comprar/piso-manacor_centro_urbano-18361180801_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18361180801.523777/523777_18361180801_1_20211013190433016.jpg;habitatge 9;
18357937944.523777;Piso ;Piso en Manacor;Altura piso 2º, piso superficie total 95 m², superficie útil 90 m², habitaciones dobles: 3, 1 baño, estado conservación: buen esta...;Manacor;;92.500 €;;3 habs.;1 baño;2ª planta;3.2094935;39.5736234;/comprar/piso-manacor_centro_urbano-18357937944_523777/;False;Hace 1 semana;;https://fotos.imghs.net/mm/523777/18357937944.523777/523777_18357937944_1_20211022122213368.jpg;habitatge 9;
18430135432.523777;Piso ;Piso en Carrer de Sant Ramon;"Se vende planta baja de 107 m² en manacor. Vivienda con 3 dormitorios, 1 baño completo, salón comedor, cocina y un patio de 40m².
...";Manacor;;110.000 €;;3 habs.;1 baño;Bajo;3.2080579;39.5700452;/comprar/piso-manacor_centro_urbano-18430135432_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18430135432.523777/523777_18430135432_1_20211018174317468.jpg;habitatge 9;
18395882845.523777;Piso ;Piso en Manacor;"Piso de 137 metros construidos en manacor.

La vivienda de 3 dormitorios dobles, amplia sala de estar, amplio comedor, cocina, bañ...";Manacor;;115.000 €;;3 habs.;1 baño;2ª planta;3.2028586;39.563451;/comprar/piso-manacor_centro_urbano-18395882845_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18395882845.523777/523777_18395882845_1_20211013193810564.jpg;habitatge 9;
11711608858.107000;Casa ;Casa en Avenida Cristobal Colon;Casa en venta ubicado en calle cristobal colon, manacor. Superficie de 120 m² . 2 habitaciones.;Manacor;;140.860 €;120 m²;2 habs.;1 baño;;3.21105515604706;39.5660292328501;/comprar/casa-manacor_centro_urbano-11711608858_107000/;True;Hace más de 1 mes;;https://fotos.imghs.net/mm/1070/717/1070_AS1-48481717_1_2021021923521631250.jpg;Aliseda Inmobiliaria;
8350907966.105600;Apartam;Apartamento en Porto Cristo;"Este espacioso apartamento en la planta baja tiene 75m² de superficie habitable y una terraza de 17m². 

El apartamento ha sido re...";Manacor;Porto Cristo;179.000 €;;2 habs.;1 baño;75 m²;3.329087273;39.537436865;/comprar/apartamento-porto_cristo-8350907966_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/775/1056_BM120-12775_1_2020101409351331250.jpg;HUETHER & PARTNER S.L.U;
16760168349.108900;Estudio ;Estudio en Manacor;"Zona calas de mallorca- manacor, estudio de diseño de 35m² aprox., totalmente reformado.

Consta de salón (sofá cama) con armario,...";Manacor;;74.550 €;;;1 baño;35 m²;3.195693741;39.495922768;/comprar/estudio-manacor_centro_urbano-16760168349_108900/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1089/644/1089_XA684-A-644_1_2021082610213131250.jpg;AMIXS INMOBILIARIA -Palma;
11742139780.105600;Casa ;Casa en Calas de Mallorca;"Una casa adosada con dos apartamentos, unos 85 m² por apartamento y 60 m² de terraza. 

Maravillosa casa adosada sueño con una fan...";Manacor;Calas de Mallorca;399.000 €;;4 habs.;2 baños;85 m²;3.2735139;39.4686774;/comprar/casa-calas_de_mallorca-11742139780_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/719/1056_BM120-13719_1_2021020406522731250.jpg;HUETHER & PARTNER S.L.U;
15865616640.523521;Piso ;Piso en S´Illot (Manacor);"La vivienda esta situada en la planta piso segundo.
Consta de recibidor que conecta con la cocina independiente en donde se puede ...";Manacor;S'Illot;141.900 €;110 m²;2 habs.;1 baño;2ª planta;3.3718258;39.5625276;/comprar/piso-sillot_manacor-15865616640_523521/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/523521/15865616640.523521/523521_15865616640_1_20210722122608751.jpg;MALLORCA SERVEIS INMOBILILARIA;
18431393998.523777;Casa ;Casa en Manacor;"Casa de 207 metros construidos en un solar de 239 metros.

La vivienda de 129 metros en planta baja y planta piso en buc de 78 met...";Manacor;;230.000 €;;2 habs.;1 baño;Bajo;3.2114205;39.5640494;/comprar/casa-manacor_centro_urbano-18431393998_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18431393998.523777/523777_18431393998_2_20211015125905588.jpg;habitatge 9;
18344826282.523777;Piso ;Piso en Manacor;"Se vende magnifico ático en manacor. Vivienda de 136 metros construidos más 86 metros de terraza privada

La vivienda de 4 dormito...";Manacor;;280.000 €;222 m²;4 habs.;2 baños;4ª planta;3.2078326;39.5749644;/comprar/piso-manacor_centro_urbano-18344826282_523777/;False;Hace 2 semanas;;https://fotos.imghs.net/mm/523777/18344826282.523777/523777_18344826282_1_20211014110241296.jpg;habitatge 9;
12568174939.105600;Casa ;Casa en Porto Cristo;"Este edificio de apartamentos es una casa esquinera y tiene 2 entradas. 
Se encuentra en una zona residencial tranquila, cerca del...";Manacor;Porto Cristo;320.000 €;;11 habs.;4 baños;395 m²;3.3159573;39.5247242;/comprar/casa-porto_cristo-12568174939_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/989/1056_BM120-13989_1_2021030110423631250.jpg;HUETHER & PARTNER S.L.U;
17570936894.105600;Apartam;Apartamento en Manacor;"The sea front promenade passes the house, leading to the beach ""es domingos"" which is about a 5 minute walk away.

The apartment i...";Manacor;;189.000 €;;2 habs.;1 baño;75 m²;3.2146979;39.5836069;/comprar/apartamento-manacor_centro_urbano-17570936894_105600/;False;Hace 1 mes;;https://fotos.imghs.net/mm/1056/273/1056_BM120-15273_1_2021091606530731250.jpg;HUETHER & PARTNER S.L.U;
9250571706.517314;Piso ;Piso en Carrer de Joan Lliteras;"Se vende primer piso con terraza.
Necesita actualizar.
Zona centro";Manacor;;130.000 €;110 m²;2 habs.;1 baño;1ª planta;3.2088893;39.5701991;/comprar/piso-manacor_centro_urbano-9250571706_517314/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/517314/9250571706.517314/517314_9250571706_1_20201130124313658.jpg;INMOBILIARIA SAPORTA;
15053207267.105600;Finca rústica ;Finca rústica en Manacor;"Esta hermosa finca con vistas al mar se encuentra entre calas de mallorca y cala domingos en la naturaleza.

Fue construida en los...";Manacor;;580.000 €;212 m²;4 habs.;3 baños;;3.314726535;39.52130716;/comprar/finca_rustica-manacor_centro_urbano-15053207267_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/495/1056_BM120-14495_1_2021061806464931250.jpg;HUETHER & PARTNER S.L.U;
8379795387.105600;Apartam;Apartamento en Calas de Mallorca;Hermoso estudio luminoso en el 7º piso de una tranquila casa residencial con ascensor, piscina comunitaria y vistas al mar en cala...;Manacor;Calas de Mallorca;65.000 €;;;1 baño;35 m²;3.272195573;39.465589483;/comprar/apartamento-calas_de_mallorca-8379795387_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/749/1056_BM120-10749_1_2020101409351331250.jpg;HUETHER & PARTNER S.L.U;
8356370049.101800;Piso ;Piso en Via Portugal -Manacor;"Se vende piso en manacor zona via portugal.

La vivienda dispone de 114m² distribuidos en recibidor, salón independiente, comedor ...";Manacor;;160.000 €;114 m²;3 habs.;2 baños;;3.2142237;39.5676781;/comprar/piso-manacor_centro_urbano-8356370049_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/929/1018_17522929_0_2020101007102783050.jpg;GESTION TOTAL INMOBILIARIA;
12564286657.105600;Ático ;Ático en Manacor;"This very modern luxury duplex apartment is located in the area of the rafa nadal tennis centre in manacor.

It is located on the ...";Manacor;;520.000 €;;3 habs.;2 baños;260 m²;3.2146979;39.5836069;/comprar/atico-manacor_centro_urbano-12564286657_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/145/1056_BM120-14145_5_2021031517113831250.jpg;HUETHER & PARTNER S.L.U;
8348213074.105600;Finca rústica ;Finca rústica en Manacor;"Fantástica casa de campo ubicada en las afueras de manacor, con vistas hacía la ciudad y el paisaje que le rodea.

La casa princip...";Manacor;;410.000 €;132 m²;4 habs.;2 baños;;3.2137227;39.5835899;/comprar/finca_rustica-manacor_centro_urbano-8348213074_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/357/1056_BM120-11357_1_2020101409351331250.jpg;HUETHER & PARTNER S.L.U;
14259289708.290100;Casa ;Casa en Carrer de la Pinta;Casa planta baja (no techo libre) situada en la calle la pinta, calle ancha y muy tranquila. Tiene dos dormitorios con armarios em...;Manacor;Porto Cristo;193.000 €;;2 habs.;2 baños;Bajo;3.3389359;39.5444373;/comprar/casa-porto_cristo-14259289708_290100/;False;Hace 1 mes;;https://fotos.imghs.net/mm/2901/14259289708.290100/2901_14259289708_1_20210507125038009.jpg;NOU PORTAL;
8336368536.105600;Casa ;Casa en Porto Cristo;"Este chalet/casa está perfectamente situado entre dos bahías en el tranquilo pueblo de porto cristo novo en mallorca. 

Desde la c...";Manacor;Porto Cristo;470.000 €;;3 habs.;2 baños;150 m²;3.3159573;39.5247242;/comprar/casa-porto_cristo-8336368536_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/709/1056_BM120-10709_1_2020101409351331250.jpg;HUETHER & PARTNER S.L.U;
18339635438.517314;Piso ;Piso en Via Majorica;"Se vende  primer piso en manacor, muy buena ubicación.
Cerca de la estación y a 5 minutos del rafa nadal.
Consta de 2 dormitorios ...";Manacor;;169.000 €;;2 habs.;2 baños;1ª planta;3.2052466;39.5714612;/comprar/piso-manacor_centro_urbano-18339635438_517314/;False;Hace 3 días;;https://fotos.imghs.net/mm/517314/18339635438.517314/517314_18339635438_1_20211029112851005.jpg;INMOBILIARIA SAPORTA;
14173568602.517314;Piso ;Piso en Carrer de Marina;"Se vende 3º piso - ático en porto cristo sin ascensor.
Piso de 3 dormitorios, 2 baño, cocina , salón comedor y terraza, trastero.
...";Manacor;Porto Cristo;99.000 €;;3 habs.;2 baños;3ª planta;3.3330786;39.5436691;/comprar/piso-porto_cristo-14173568602_517314/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/517314/14173568602.517314/517314_14173568602_1_20210510112003175.jpg;INMOBILIARIA SAPORTA;
15029737566.105600;Casa ;Casa en Manacor;"Maravillosa villa independiente con piscina en venta en la zona elevada y tranquila de calas de mallorca. 

Dispone de una licenci...";Manacor;;650.000 €;230 m²;4 habs.;2 baños;;3.2146979;39.5836069;/comprar/casa-manacor_centro_urbano-15029737566_105600/;False;Hace 1 mes;;https://fotos.imghs.net/mm/1056/635/1056_BM120-14635_1_2021062816472631250.jpg;HUETHER & PARTNER S.L.U;
13387730030.521679;Casa ;Casa en Plaça del Rector Rubí, 10;"*** dúplex en venta en la zona de cala morlanda ***

Esta maravillosa vivienda consta de un total de 162.66m² mas 20m² de terra...";Manacor;S'Illot;375.000 €;;3 habs.;2 baños;Bajo;3.21073153904147;39.56898330232534;/comprar/casa-sillot_manacor-13387730030_521679/;True;Hace más de 1 mes;;https://fotos.imghs.net/mm/521679/13387730030.521679/521679_13387730030_1_20210420104750188.jpg;GESTION TOTAL INMOBILIARIA;
91751713401.101800;Piso ;Piso en Manacor;"Piso amueblado de unos 100 m² en edificio de reciente construcción, con buenas calidades.
Consta de 3 dormitorios con armarios emp...";Manacor;;156.000 €;100 m²;3 habs.;2 baños;2ª planta;3.2011539;39.5646409;/comprar/piso-manacor_centro_urbano-91751713401_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/452/1018_16498452_1_2019040507045639189.jpg;INMOBILIARIA SAPORTA;
93394725832.101800;Casa ;Casa en Llevant, Zona de - Manacor;Casa señorial en el centro de manacor, 1090 m² aprox., tres plantas con detalles mallorquines originales. A reformar en  partes y ...;Manacor;;567.000 €;;;3 baños;1.090 m²;3.2040531;39.5690031;/comprar/casa-manacor_centro_urbano-93394725832_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/634/1018_17255634_1_2021092913092659213.jpg;BALEAR INVEST;
15092674887.100500;Piso ;Piso en Manacor;S’ illot está considerado uno de los poblados más importantes del  levante de mallorca por su cultura talayótica y postalaiótica.....;Manacor;;189.000 €;;4 habs.;2 baños;2ª planta;3.3735292;39.5632452;/comprar/piso-manacor_centro_urbano-15092674887_100500/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1005/953/1005_122335335953_1_2021081304085487842.jpg;INMOSOLE;
14256236713.290100;Piso ;Piso en Carrer del Pagell;Fabuloso piso situado muy cerca de la playa de cala moreya (s'illot). Está ubicado en un edificio de solo cuatro vecinos, es  el s...;Manacor;S'Illot;179.000 €;;3 habs.;2 baños;2ª planta;3.3733408;39.5628942;/comprar/piso-sillot_manacor-14256236713_290100/;False;Hace 1 mes;;https://fotos.imghs.net/mm/2901/14256236713.290100/2901_14256236713_1_20210530124600960.jpg;NOU PORTAL;
11738228369.101800;Casa ;Casa en Manacor- Zona Estación del Tren;"*** se vende casa techo libre **

La vivienda está compuesta de 78m² distribuido en 2 plantas. 

La planta baja se compone de en...";Manacor;;103.000 €;;3 habs.;1 baño;Bajo;3.2088563;39.5735201;/comprar/casa-manacor_centro_urbano-11738228369_101800/;False;Hace 1 mes;;https://fotos.imghs.net/mm/1018/487/1018_27070487_1_2021021017022971636.jpg;GESTION TOTAL INMOBILIARIA;135.000 €
8344190671.101800;Casa ;Casa en Llevant, Zona de - Manacor;En esta vivienda podrá disfrutar de la tranquilidad y el placer de estar a pocos kilómetros del mar y de estar ubicada en un entor...;Manacor;;230.000 €;140 m²;4 habs.;2 baños;;3.3389666;39.5427638;/comprar/casa-manacor_centro_urbano-8344190671_101800/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1018/118/1018_13356118_0_2020101007104179948.jpg;GESTION TOTAL INMOBILIARIA;
8382115004.105600;Casa ;Casa en Cala Murada;"¡Elegante villa en el sur! 
Esta moderna casa ofrece unos 220 m² de superficie habitable y una terraza de 86 m² con jardín privado...";Manacor;Cala Murada;575.000 €;;3 habs.;2 baños;226 m²;3.265791;39.4494232;/comprar/casa-cala_murada-8382115004_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/193/1056_BM120-11193_1_2020112016542031250.jpg;HUETHER & PARTNER S.L.U;
14180032372.517314;Piso ;Piso en calle Pinos;"Se vende tercer piso con ascensor en porto cristo con parking grande y trastero.
3 dormitorios con armarios empotrados, 2 baños, s...";Manacor;Porto Cristo;225.000 €;;3 habs.;2 baños;3ª planta;3.3344111;39.5460989;/comprar/piso-porto_cristo-14180032372_517314/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/517314/14180032372.517314/517314_14180032372_1_20210527171648034.jpg;INMOBILIARIA SAPORTA;
8351304153.105600;Casa ;Casa en Manacor;"Casa muy amplia y en buen estado con muchas posibilidades en plenos centro de manacor.
Tiene una superficie habitable de unos 200m...";Manacor;;235.000 €;;;;;3.2146979;39.5836069;/comprar/casa-manacor_centro_urbano-8351304153_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/629/1056_BM120-7629_1_2020101409351231250.jpg;HUETHER & PARTNER S.L.U;
8417564901.105600;Finca rústica ;Finca rústica en Porto Cristo;Se vende esta encantadora finca rústica típica mallorquina ,totalmente vallada con mucho carácter y muchas posibilidades, dentro d...;Manacor;Porto Cristo;578.000 €;200 m²;2 habs.;1 baño;;3.3159573;39.5247242;/comprar/finca_rustica-porto_cristo-8417564901_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/867/1056_BM120-5867_1_2020101409351231250.jpg;HUETHER & PARTNER S.L.U;
12504727500.100500;Piso ;Piso en Avinguda des Torrent, 55;Cuarto piso con ascensor del año 2004 en calle d ´es torrent, 55, en el centro de manacor. Edificio de 5 plantas con local comerci...;Manacor;;144.300 €;;3 habs.;2 baños;4ª planta;3.20742;39.5662;/comprar/piso-manacor_centro_urbano-12504727500_100500/;True;Hace más de 1 mes;;https://fotos.imghs.net/mm/1005/175/1005_114397833175_1_2021033109034295763.jpg;VIVIENDAS JOSE GOMEZ (A.B.S.I.);
8398492371.105600;Casa ;Casa en Porto Cristo;Encantador adosado de 4 dormitorios / 4 baños con terraza en el centro de porto cristo, con licencia de alquiler turístico y a sól...;Manacor;Porto Cristo;429.000 €;200 m²;4 habs.;4 baños;;3.329087273;39.537436865;/comprar/casa-porto_cristo-8398492371_105600/;False;Hace más de 1 mes;;https://fotos.imghs.net/mm/1056/595/1056_BM120-12595_1_2020101409351331250.jpg;HUETHER & PARTNER S.L.U;
17506831193.290100;Piso ;Piso en Carrer de Joan Lliteras;Primer piso recién reformado situado en pleno centro de manacor, muy cerca de la plaza de sa bassa. Tiene tres dormitorios con arm...;Manacor;;220.000 €;;3 habs.;2 baños;1ª planta;3.2086868;39.570368;/comprar/piso-manacor_centro_urbano-17506831193_290100/;False;Hace 1 mes;;https://fotos.imghs.net/mm/2901/17506831193.290100/2901_17506831193_1_20210928124027707.jpg;NOU PORTAL;
